distance_m,elevation_m,slope_m_per_m,curvature_m_per_m2
7053.882,558.814,0.093520,0.002518704
7064.332,559.783,0.125972,0.001446486
7074.782,560.851,0.119051,0.000491889
7085.232,562.052,0.079168,-0.000403461
7095.683,562.592,0.070009,-0.000092490
7106.133,563.261,0.057440,0.000047709
7116.583,563.934,0.048542,0.000266501
7127.033,564.668,0.044364,0.000495538
7137.483,565.468,0.057025,0.000710686
7147.934,566.287,0.079687,0.000956608
7158.384,567.144,0.111938,0.001195085
7168.834,568.289,0.140518,0.001038887
7179.284,569.664,0.157291,0.000599219
7189.734,571.127,0.152941,0.000121221
7200.185,572.649,0.130781,-0.000335655
7210.635,573.944,0.107454,-0.000330570
7221.085,574.951,0.093503,0.000213507
7231.535,576.017,0.091865,0.000766687
7241.985,577.297,0.110114,0.001091807
7252.435,578.757,0.136131,0.001238413
7262.886,580.324,0.164512,0.001334393
7273.336,582.138,0.193901,0.001153649
7283.786,584.155,0.212476,0.000756415
7294.236,586.231,0.222321,0.000356363
7304.686,588.358,0.218015,-0.000057448
7315.137,590.564,0.202751,-0.000555653
7325.587,592.704,0.183069,-0.000963994
7336.037,594.658,0.165864,-0.001174656
7346.487,596.459,0.151784,-0.001318321
7356.937,597.996,0.142557,-0.001271604
7367.388,599.417,0.141643,-0.001319667
7377.838,600.714,0.128852,-0.001451801
7388.288,601.826,0.101278,-0.001501887
7398.738,602.651,0.073782,-0.001257714
7409.188,603.466,0.061696,-0.001189131
7419.639,604.283,0.052494,-0.001359546
7430.089,604.830,0.040881,-0.001346880
7440.539,605.181,0.030965,-0.001271495
7450.989,605.293,0.018700,-0.001040715
7461.439,605.253,0.001932,-0.000716290
7471.890,605.139,-0.010950,-0.000349695
7482.340,605.031,-0.017181,-0.000017395
7492.790,604.950,-0.019070,0.000290545
7503.240,604.883,-0.015377,0.000645666
7513.690,604.970,-0.005847,0.000855369
7524.141,605.027,0.015507,0.001234660
7534.591,605.345,0.053854,0.001277992
7545.041,606.092,0.094697,0.000641230
7555.491,606.956,0.096815,-0.000180545
7565.941,607.802,0.083459,-0.000977038
7576.392,608.407,0.059873,-0.001486857
7586.842,608.800,0.025093,-0.001815098
7597.292,608.894,-0.007679,-0.001868373
7607.742,608.817,-0.031613,-0.001916305
7618.192,608.599,-0.051151,-0.002070780
7628.643,608.239,-0.064047,-0.002407671
7639.093,607.675,-0.070886,-0.002952993
7649.543,606.557,-0.095014,-0.003203316
7659.993,604.749,-0.146005,-0.002840068
7670.443,602.553,-0.197419,-0.002192058
7680.893,600.292,-0.249580,-0.001645888
7691.344,597.908,-0.288026,-0.001004573
7701.794,595.204,-0.291754,0.000075568
7712.244,592.552,-0.277986,0.001049164
7722.694,589.979,-0.239890,0.001981525
7733.144,587.701,-0.183019,0.002591452
7743.595,585.846,-0.123512,0.002746157
7754.045,584.453,-0.080361,0.002464103
7764.495,583.455,-0.059241,0.001919440
7774.945,582.793,-0.063909,0.001240502
7785.395,582.338,-0.077965,0.000590522
7795.846,581.635,-0.080689,0.000581517
7806.296,580.790,-0.067779,0.000933968
7816.746,580.194,-0.053863,0.001007760
7827.196,579.719,-0.042649,0.001048328
7837.646,579.341,-0.031747,0.001118535
7848.097,579.136,-0.013377,0.001080008
7858.547,579.057,0.005300,0.000978156
7868.997,579.136,0.018984,0.000746868
7879.447,579.329,0.022605,0.000453323
7889.897,579.548,0.021176,0.000225406
7900.348,579.751,0.020015,0.000093086
7910.798,579.912,0.017152,0.000071497
7921.248,580.088,0.015682,0.000057268
7931.698,580.348,0.013949,-0.000075921
7942.148,580.520,0.015183,-0.000074232
7952.599,580.591,0.011030,0.000091176
7963.049,580.750,0.011300,0.000142732
7973.499,580.874,0.016954,0.000271111
7983.949,581.031,0.022438,0.000374578
7994.399,581.312,0.024393,0.000336557
8004.850,581.515,0.022807,0.000519657
8015.300,581.850,0.028933,0.000594639
8025.750,582.241,0.038896,0.000671850
8036.200,582.731,0.050707,0.000678605
8046.650,583.347,0.063538,0.000558111
8057.101,584.123,0.079608,0.000208634
8067.551,584.966,0.084873,-0.000275260
8078.001,585.609,0.069509,-0.000453153
8088.451,586.113,0.053251,-0.000398675
8098.901,586.570,0.044600,-0.000279274
8109.352,587.089,0.032767,-0.000270323
8119.802,587.532,0.026080,-0.000136901
8130.252,587.936,0.026139,0.000051728
8140.702,588.343,0.033616,0.000221267
8151.152,588.730,0.050392,0.000399685
8161.602,589.225,0.059137,0.000408930
8172.053,589.717,0.066220,0.000473573
8182.503,590.314,0.069801,0.000444642
8192.953,591.068,0.068854,0.000251732
8203.403,591.879,0.059322,0.000061612
8213.853,592.634,0.058060,0.000022297
8224.304,593.242,0.067863,0.000212165
8234.754,593.926,0.073323,0.000274070
8245.204,594.722,0.077344,0.000180210
8255.654,595.504,0.079573,0.000137541
8266.104,596.313,0.081464,0.000068761
8276.555,597.125,0.079222,0.000014557
8287.005,597.973,0.075800,-0.000079476
8297.455,598.732,0.068602,-0.000003419
8307.905,599.443,0.067695,0.000183518
8318.355,600.203,0.073102,0.000317928
8328.806,601.013,0.078384,0.000410934
8339.256,601.937,0.086362,0.000368987
8349.706,602.896,0.096455,0.000301174
8360.156,603.926,0.101369,0.000135433
8370.606,604.916,0.102916,0.000053519
8381.057,605.938,0.103627,-0.000078286
8391.507,606.933,0.095976,-0.000159658
8401.957,607.900,0.090079,-0.000187352
8412.407,608.907,0.085669,-0.000297067
8422.857,609.825,0.080947,-0.000298686
8433.308,610.712,0.077460,-0.000297274
8443.758,611.474,0.078220,-0.000147919
8454.208,612.242,0.077543,-0.000047605
8464.658,613.046,0.077748,-0.000020533
8475.108,613.793,0.076779,0.000102442
8485.559,614.549,0.071431,0.000258796
8496.009,615.348,0.071509,0.000425927
8506.459,616.238,0.079520,0.000519359
8516.909,617.249,0.095009,0.000459159
8527.359,618.307,0.105521,0.000345653
8537.810,619.325,0.113954,0.000326880
8548.260,620.460,0.117300,0.000151747
8558.710,621.660,0.115503,-0.000102568
8569.160,622.811,0.111550,-0.000279776
8579.610,623.977,0.104796,-0.000518623
8590.060,624.996,0.093035,-0.000573057
8600.511,625.877,0.077906,-0.000447059
8610.961,626.754,0.070059,-0.000351312
8621.411,627.555,0.072470,-0.000197679
8631.861,628.264,0.075996,0.000042077
8642.311,628.998,0.076604,0.000237303
8652.762,629.885,0.080737,0.000213484
8663.212,630.826,0.083557,0.000127312
8673.662,631.688,0.088601,0.000182792
8684.112,632.571,0.094249,0.000214378
8694.562,633.510,0.094654,0.000182914
8705.013,634.463,0.092129,0.000183077
8715.463,635.451,0.090775,0.000185182
8725.913,636.524,0.092715,0.000084384
8736.363,637.577,0.101323,0.000005439
8746.813,638.553,0.103743,0.000021419
8757.264,639.612,0.099787,-0.000093577
8767.714,640.595,0.093733,-0.000068529
8778.164,641.522,0.094121,0.000055542
8788.614,642.542,0.098243,0.000018159
8799.064,643.664,0.096753,-0.000198698
8809.515,644.731,0.095651,-0.000365682
8819.965,645.687,0.092235,-0.000418760
8830.415,646.571,0.086387,-0.000426117
8840.865,647.450,0.085689,-0.000512908
8851.315,648.262,0.082180,-0.000604353
8861.766,649.016,0.071511,-0.000702599
8872.216,649.658,0.052163,-0.000687882
8882.666,650.225,0.038011,-0.000606372
8893.116,650.585,0.031145,-0.000253792
8903.566,650.961,0.030723,0.000031628
8914.017,651.356,0.040241,0.000258717
8924.467,651.816,0.048519,0.000380637
8934.917,652.396,0.055673,0.000342243
8945.367,653.012,0.062585,0.000281449
8955.817,653.689,0.069869,0.000139954
8966.268,654.306,0.072312,0.000104400
8976.718,654.899,0.066770,0.000148255
8987.168,655.580,0.057078,0.000132256
8997.618,656.319,0.057174,0.000082574
9008.068,657.112,0.064622,-0.000064955
9018.518,657.803,0.069542,-0.000093948
9028.969,658.444,0.066461,-0.000070277
9039.419,659.023,0.066819,0.000053247
9049.869,659.725,0.068417,-0.000029012
9060.319,660.400,0.064592,-0.000063061
9070.769,661.028,0.061131,-0.000008405
9081.220,661.766,0.060606,-0.000132193
9091.670,662.432,0.056430,-0.000151049
9102.120,663.067,0.052886,-0.000127727
9112.570,663.614,0.057528,0.000011304
9123.020,664.174,0.066828,0.000080970
9133.471,664.798,0.069075,0.000022779
9143.921,665.460,0.059822,-0.000072692
9154.371,666.092,0.049015,-0.000064502
9164.821,666.615,0.047715,0.000156426
9175.271,667.163,0.054288,0.000357658
9185.722,667.831,0.062707,0.000391370
9196.172,668.610,0.070002,0.000282566
9206.622,669.379,0.081328,0.000199513
9217.072,670.096,0.082109,0.000216874
9227.522,670.891,0.077803,0.000169032
9237.973,671.712,0.082119,0.000118298
9248.423,672.559,0.081406,0.000043362
9258.873,673.405,0.076498,-0.000000557
9269.323,674.224,0.069688,0.000042521
9279.773,675.085,0.073638,0.000034633
9290.224,675.849,0.077911,0.000174799
9300.674,676.617,0.082298,0.000323273
9311.124,677.471,0.088822,0.000371475
9321.574,678.410,0.093048,0.000330436
9332.024,679.424,0.095113,0.000225111
9342.475,680.449,0.094247,0.000155332
9352.925,681.454,0.093977,0.000164503
9363.375,682.418,0.101613,0.000262774
9373.825,683.466,0.104058,0.000248122
9384.275,684.551,0.100336,0.000240612
9394.726,685.577,0.100712,0.000407832
9405.176,686.655,0.105729,0.000572954
9415.626,687.887,0.116743,0.000567225
9426.076,689.267,0.123955,0.000390154
9436.526,690.587,0.134881,0.000355849
9446.976,691.992,0.143778,0.000198932
9457.427,693.434,0.144642,-0.000004059
9467.877,694.916,0.143981,-0.000276403
9478.327,696.418,0.140339,-0.000642227
9488.777,697.750,0.127501,-0.000823289
9499.227,698.889,0.106435,-0.000770903
9509.678,699.936,0.086848,-0.000618154
9520.128,700.922,0.078822,-0.000426020
9530.578,701.854,0.080985,-0.000233211
9541.028,702.746,0.086434,-0.000057464
9551.478,703.627,0.089721,0.000092463
9561.929,704.576,0.091677,0.000131333
9572.379,705.550,0.097165,0.000135586
9582.829,706.526,0.102110,0.000134357
9593.279,707.556,0.103674,0.000053182
9603.729,708.593,0.102943,-0.000029516
9614.180,709.646,0.093483,-0.000111862
9624.630,710.657,0.083653,-0.000083222
9635.080,711.601,0.087139,0.000059634
9645.530,712.555,0.097628,0.000152968
9655.980,713.614,0.105421,0.000041429
9666.431,714.643,0.101316,-0.000019882
9676.881,715.707,0.099094,-0.000124783
9687.331,716.702,0.097174,-0.000128631
9697.781,717.689,0.097694,-0.000147550
9708.231,718.769,0.098793,-0.000371331
9718.682,719.710,0.088626,-0.000419753
9729.132,720.604,0.081040,-0.000435717
9739.582,721.427,0.073086,-0.000390178
9750.032,722.201,0.069392,-0.000320313
9760.482,722.877,0.068577,-0.000149257
9770.933,723.570,0.069069,-0.000046274
9781.383,724.311,0.066447,-0.000030026
9791.833,725.021,0.063184,0.000053180
9802.283,725.721,0.063951,0.000174344
9812.733,726.539,0.080694,0.000077550
9823.184,727.369,0.084105,-0.000088312
9833.634,728.134,0.083171,-0.000176077
9844.084,728.912,0.075602,-0.000300001
9854.534,729.670,0.064489,-0.000405016
9864.984,730.243,0.059378,-0.000240421
9875.434,730.897,0.053700,-0.000239773
9885.885,731.504,0.050824,-0.000190416
9896.335,732.071,0.047352,-0.000100932
9906.785,732.648,0.051838,-0.000058324
9917.235,733.197,0.054744,-0.000007788
9927.685,733.590,0.052135,0.000308338
9938.136,734.191,0.063550,0.000314988
9948.586,734.944,0.071415,0.000076280
9959.036,735.793,0.066468,-0.000320712
9969.486,736.397,0.062827,-0.000346280
9979.936,736.947,0.056449,-0.000334651
9990.387,737.478,0.050663,-0.000336750
10000.837,738.001,0.046745,-0.000378639
10011.287,738.443,0.041765,-0.000348305
10021.737,738.826,0.031439,-0.000254548
10032.187,739.194,0.027472,-0.000152176
10042.638,739.506,0.025925,0.000027904
10053.088,739.893,0.028170,0.000081996
10063.538,740.173,0.036019,0.000306304
10073.988,740.479,0.050405,0.000489915
10084.438,741.005,0.047159,0.000384532
10094.889,741.575,0.049081,0.000306050
10105.339,742.141,0.053228,0.000293153
10115.789,742.685,0.059548,0.000359172
10126.239,743.303,0.064348,0.000352234
10136.689,744.008,0.066754,0.000263652
10147.140,744.737,0.066689,0.000193208
10157.590,745.436,0.069263,0.000216059
10168.040,746.153,0.074309,0.000237496
10178.490,746.978,0.076837,0.000107957
10188.940,747.758,0.077596,0.000074714
10199.391,748.559,0.074118,0.000031717
10209.841,749.335,0.075269,0.000050744
10220.291,750.166,0.076935,-0.000024000
10230.741,750.926,0.078085,0.000010260
10241.191,751.725,0.074118,-0.000012663
10251.642,752.481,0.071896,0.000057224
10262.092,753.271,0.074194,0.000084326
10272.542,754.057,0.075013,0.000128619
10282.992,754.882,0.077693,0.000126633
10293.442,755.747,0.083451,0.000060852
10303.893,756.693,0.090415,-0.000174889
10314.343,757.584,0.088336,-0.000376473
10324.793,758.394,0.079539,-0.000499683
10335.243,759.051,0.068642,-0.000421043
10345.693,759.652,0.057378,-0.000277621
10356.143,760.340,0.051894,-0.000300086
10366.594,761.019,0.048889,-0.000356667
10377.044,761.528,0.046259,-0.000192430
10387.494,762.016,0.047522,-0.000036384
10397.944,762.494,0.050855,0.000111000
10408.394,763.071,0.057358,0.000081602
10418.845,763.627,0.063797,0.000064662
10429.295,764.253,0.064927,-0.000080760
10439.745,764.896,0.058699,-0.000260178
10450.195,765.468,0.045189,-0.000315873
10460.645,765.935,0.039663,-0.000207263
10471.096,766.395,0.040641,-0.000124800
10481.546,766.763,0.041854,0.000075513
10491.996,767.224,0.045563,0.000119520
10502.446,767.763,0.043306,0.000054215
10512.896,768.277,0.044924,0.000047765
10523.347,768.742,0.052323,0.000108036
10533.797,769.282,0.057226,0.000024063
10544.247,769.789,0.056383,-0.000011116
10554.697,770.314,0.048886,-0.000050250
10565.147,770.818,0.044686,-0.000026340
10575.598,771.328,0.041653,0.000005470
10586.048,771.794,0.041666,0.000123625
10596.498,772.251,0.046658,0.000273773
10606.948,772.732,0.047668,0.000432898
10617.398,773.337,0.055013,0.000462307
10627.849,773.966,0.067766,0.000500816
10638.299,774.760,0.077894,0.000306111
10648.749,775.595,0.086490,0.000055955
10659.199,776.464,0.087296,-0.000270974
10669.649,777.274,0.079278,-0.000541111
10680.100,777.951,0.063644,-0.000641577
10690.550,778.449,0.048159,-0.000492386
10701.000,778.862,0.034438,-0.000224824
10711.450,779.280,0.025742,0.000053186
10721.900,779.691,0.025704,0.000387435
10732.351,780.134,0.036091,0.000732856
10742.801,780.698,0.056507,0.000952839
10753.251,781.341,0.081425,0.001128038
10763.701,782.288,0.104219,0.000908513
10774.151,783.357,0.120372,0.000580021
10784.601,784.537,0.123916,0.000143211
10795.052,785.753,0.117837,-0.000309511
10805.502,786.895,0.103188,-0.000643736
10815.952,787.890,0.085290,-0.000780065
10826.402,788.729,0.069825,-0.000733614
10836.852,789.460,0.059585,-0.000604760
10847.303,790.102,0.053569,-0.000423532
10857.753,790.676,0.050116,-0.000202559
10868.203,791.234,0.052805,-0.000003805
10878.653,791.804,0.058142,0.000147088
10889.103,792.431,0.064126,0.000196792
10899.554,793.066,0.069989,0.000242274
10910.004,793.803,0.070307,0.000155613
10920.454,794.561,0.072809,0.000061659
10930.904,795.294,0.071537,0.000024656
10941.354,796.004,0.067292,0.000051622
10951.805,796.700,0.066149,0.000134704
10962.255,797.504,0.072621,0.000048144
10972.705,798.380,0.079845,-0.000196613
10983.155,799.228,0.080772,-0.000473711
10993.605,799.930,0.073465,-0.000598606
11004.056,800.545,0.064010,-0.000674031
11014.506,801.100,0.050889,-0.000740802
11024.956,801.539,0.036546,-0.000707919
11035.406,801.837,0.020247,-0.000508982
11045.856,802.045,0.009755,-0.000194898
11056.307,802.235,0.006210,0.000148710
11066.757,802.453,0.011058,0.000477077
11077.207,802.710,0.029050,0.000784195
11087.657,803.132,0.055010,0.000858562
11098.107,803.756,0.077136,0.000642190
11108.558,804.508,0.082457,0.000275438
11119.008,805.232,0.076385,0.000033550
11129.458,805.864,0.066053,0.000015474
11139.908,806.482,0.059514,0.000085416
11150.358,807.212,0.055620,0.000018165
11160.809,807.905,0.051947,0.000046028
11171.259,808.608,0.055981,0.000067870
11181.709,809.296,0.066816,0.000083460
11192.159,809.980,0.075421,0.000058147
11202.609,810.670,0.081253,-0.000011163
11213.059,811.321,0.078530,-0.000026768
11223.510,812.028,0.070742,-0.000110622
11233.960,812.846,0.062237,-0.000358639
11244.410,813.622,0.053829,-0.000567700
11254.860,814.232,0.048727,-0.000591974
11265.310,814.641,0.043164,-0.000387193
11275.761,814.982,0.041223,-0.000139874
11286.211,815.411,0.042134,-0.000078146
11296.661,815.873,0.041414,-0.000093327
11307.111,816.256,0.040837,0.000006017
11317.561,816.737,0.039258,-0.000052852
11328.012,817.236,0.039139,-0.000151526
11338.462,817.708,0.042116,-0.000251377
11348.912,818.001,0.037223,-0.000103267
11359.362,818.276,0.038726,0.000062060
11369.812,818.565,0.033941,0.000229292
11380.263,819.030,0.031589,0.000179557
11390.713,819.471,0.030849,0.000226985
11401.163,819.950,0.038753,0.000243709
11411.613,820.406,0.051367,0.000292760
11422.063,820.938,0.060154,0.000213142
11432.514,821.583,0.065237,-0.000054496
11442.964,822.136,0.063498,-0.000188759
11453.414,822.648,0.058517,-0.000278851
11463.864,823.225,0.048212,-0.000500853
11474.314,823.721,0.032952,-0.000624276
11484.765,824.072,0.018079,-0.000557345
11495.215,824.197,0.013062,-0.000174470
11505.665,824.387,0.012055,0.000069688
11516.115,824.590,0.022405,0.000276287
11526.565,824.902,0.028895,0.000310914
11537.016,825.244,0.040039,0.000311497
11547.466,825.600,0.041371,0.000327809
11557.916,825.986,0.044223,0.000363046
11568.366,826.460,0.047602,0.000319895
11578.816,827.064,0.051597,0.000109182
11589.267,827.533,0.051786,0.000144867
11599.717,828.112,0.052785,0.000026992
11610.167,828.696,0.049507,-0.000086328
11620.617,829.164,0.046103,0.000000228
11631.067,829.606,0.046367,0.000144539
11641.517,830.072,0.050294,0.000269505
11651.968,830.658,0.053672,0.000233072
11662.418,831.340,0.057312,0.000066214
11672.868,831.971,0.059311,-0.000013124
11683.318,832.557,0.057594,-0.000020794
11693.768,833.099,0.062621,0.000031148
11704.219,833.749,0.065322,-0.000121725
11714.669,834.368,0.059556,-0.000241663
11725.119,834.954,0.049500,-0.000314560
11735.569,835.363,0.042352,-0.000102327
11746.019,835.862,0.035133,-0.000024320
11756.470,836.335,0.037542,0.000108789
11766.920,836.789,0.045812,0.000268076
11777.370,837.303,0.054493,0.000332698
11787.820,837.927,0.064296,0.000232181
11798.270,838.529,0.064720,0.000193572
11808.721,839.187,0.064075,0.000110789
11819.171,839.791,0.064184,0.000151503
11829.621,840.454,0.066528,0.000121235
11840.071,841.012,0.054710,0.000335482
11850.521,841.712,0.052875,0.000441964
11860.972,842.468,0.064175,0.000531227
11871.422,843.281,0.078276,0.000574846
11881.872,844.172,0.096612,0.000521479
11892.322,845.124,0.104399,0.000407838
11902.772,846.126,0.106451,0.000280936
11913.223,847.122,0.104170,0.000237960
11923.673,848.215,0.102462,0.000102169
11934.123,849.371,0.099120,-0.000095971
11944.573,850.435,0.098912,-0.000149615
11955.023,851.527,0.094932,-0.000275873
11965.474,852.524,0.091585,-0.000285172
11975.924,853.488,0.090476,-0.000295375
11986.374,854.297,0.098275,-0.000139264
11996.824,855.298,0.094543,-0.000363074
12007.274,856.271,0.085884,-0.000591647
12017.725,857.091,0.073080,-0.000636324
12028.175,857.844,0.060242,-0.000642408
12038.625,858.432,0.053705,-0.000465361
12049.075,859.048,0.054346,-0.000437071
12059.525,859.566,0.053246,-0.000351037
12069.975,860.040,0.045000,-0.000248725
12080.426,860.426,0.036293,0.000000008
12090.876,860.898,0.039467,0.000118656
12101.326,861.417,0.046282,0.000151249
12111.776,861.963,0.054821,0.000125580
12122.226,862.493,0.056638,0.000124755
12132.677,863.039,0.057427,0.000118781
12143.127,863.612,0.055365,0.000100090
12153.577,864.175,0.054644,0.000136737
12164.027,864.790,0.060778,0.000099170
12174.477,865.471,0.063512,-0.000055776
12184.928,866.115,0.060595,-0.000161883
12195.378,866.741,0.050674,-0.000234173
12205.828,867.261,0.049276,-0.000144971
